date,equity,s1_qqq_tqqq,s2_spy_spxl,s3_gld,s1_state,s2_state
2015-08-20,2647489.92,1243761.33,1147681.06,256047.52,defensive,vehicle
2015-08-21,2535750.55,1189401.33,1088701.98,257647.24,defensive,defensive
2015-08-24,2444084.35,1143637.33,1044190.84,256256.18,defensive,defensive
2015-08-25,2424050.0,1139339.33,1031630.73,253079.93,defensive,defensive
2015-08-26,2517582.73,1196718.49,1071238.77,249625.47,defensive,defensive
2015-08-27,2574535.75,1227034.6,1097736.57,249764.58,defensive,defensive
2015-08-28,2576606.55,1226801.97,1097791.13,252013.45,defensive,defensive
2015-08-31,2552800.52,1211586.7,1088922.16,252291.67,defensive,defensive
2015-09-01,2483313.81,1173720.8,1056420.34,253172.67,defensive,defensive
2015-09-02,2535125.15,1206824.7,1076472.47,251827.98,defensive,defensive
2015-09-03,2528163.84,1200900.8,1077243.43,250019.6,defensive,defensive
2015-09-04,2496759.34,1186613.54,1060937.64,249208.15,defensive,defensive
2015-09-08,2556943.88,1220065.75,1087600.42,249277.71,defensive,defensive
2015-09-09,2525471.25,1206359.44,1073056.73,246055.09,defensive,defensive
2015-09-10,2545015.92,1219484.81,1078896.42,246634.69,defensive,defensive
2015-09-11,2556145.79,1226222.28,1083798.87,246124.64,defensive,defensive
2015-09-14,2548546.77,1222505.23,1079777.8,246263.74,defensive,defensive
2015-09-15,2575704.5,1236908.17,1093274.48,245521.85,defensive,defensive
2015-09-16,2595417.29,1243877.02,1102749.44,248790.83,defensive,defensive
2015-09-17,2595952.41,1244341.02,1100270.28,251341.11,defensive,defensive
2015-09-18,2562129.85,1226643.53,1082290.47,253195.85,defensive,defensive
2015-09-21,2569988.68,1230486.32,1087883.04,251619.32,defensive,defensive
2015-09-22,2535755.98,1212089.68,1073762.62,249903.68,defensive,defensive
2015-09-23,2535966.68,1213020.2,1072045.87,250900.61,defensive,defensive
2015-09-24,2532929.96,1208596.46,1068170.05,256163.45,defensive,defensive
2015-09-25,2520829.68,1198349.42,1067893.35,254586.91,defensive,defensive
2015-09-28,2456690.71,1164234.52,1041091.89,251364.29,defensive,defensive
2015-09-29,2450225.2,1158179.85,1041701.16,250344.18,defensive,defensive
2015-09-30,2493728.02,1184843.04,1061137.45,247747.54,defensive,defensive
2015-10-01,2501551.76,1190199.82,1063905.8,247446.14,defensive,defensive
2015-10-02,2543525.59,1211040.96,1079798.83,252685.8,defensive,defensive
2015-10-05,2579579.5,1228390.14,1099013.62,252175.74,defensive,defensive
2015-10-06,2572519.15,1222568.1,1095248.22,254702.83,defensive,defensive
2015-10-07,2588454.41,1229904.12,1104218.4,254331.88,defensive,defensive
2015-10-08,2602013.59,1234794.38,1114185.64,253033.56,defensive,defensive
2015-10-09,2612277.11,1240382.54,1114850.13,257044.45,defensive,defensive
2015-10-12,2617377.45,1243410.5,1115902.39,258064.56,defensive,defensive
2015-10-13,2603586.06,1235376.59,1108869.78,259339.7,defensive,defensive
2015-10-14,2600811.9,1233397.34,1103553.92,263860.64,defensive,defensive
2015-10-15,2636809.89,1253656.28,1120498.56,262655.05,defensive,defensive
2015-10-16,2645289.35,1258896.12,1125592.92,260800.31,defensive,defensive
2015-10-19,2651972.83,1266115.2,1126146.99,259710.64,defensive,defensive
2015-10-20,2645548.53,1259595.27,1124596.53,261356.73,defensive,defensive
2015-10-21,2628678.18,1251909.67,1117730.21,259038.3,defensive,defensive
2015-10-22,2672967.69,1277409.71,1136612.43,258945.56,defensive,defensive
2015-10-23,2720731.3,1313154.27,1149071.97,258505.06,defensive,defensive
2015-10-26,2718560.88,1313970.36,1146247.75,258342.77,defensive,defensive
2015-10-27,2719602.68,1316647.49,1144032.81,258922.38,defensive,defensive
2015-10-28,2777734.84,1343142.03,1177757.01,256835.79,vehicle,vehicle
2015-10-29,2768831.6,1338150.8,1176302.55,254378.25,vehicle,vehicle
2015-10-30,2733216.99,1319794.13,1160018.34,253404.51,vehicle,vehicle
2015-11-02,2817380.37,1364826.19,1200795.76,251758.43,vehicle,vehicle
2015-11-03,2836873.28,1377858.86,1210988.66,248025.75,vehicle,vehicle
2015-11-04,2824971.69,1378357.99,1200929.57,245684.14,vehicle,vehicle
2015-11-05,2807479.89,1366268.1,1196292.73,244919.05,vehicle,vehicle
2015-11-06,2806740.8,1370815.67,1194576.46,241348.67,vehicle,vehicle
2015-11-09,2729658.53,1326670.95,1160943.38,242044.2,vehicle,vehicle
2015-11-10,2727193.82,1317298.51,1168361.16,241534.15,vehicle,vehicle
2015-11-11,2706654.56,1311475.4,1154456.46,240722.69,vehicle,vehicle
2015-11-12,2621872.05,1273375.62,1107727.37,240769.06,vehicle,vehicle
2015-11-13,2508808.64,1198451.6,1070260.32,240096.72,vehicle,vehicle
2015-11-16,2573002.03,1248474.89,1084082.66,240444.48,vehicle,defensive
2015-11-17,2573305.08,1252745.17,1083291.67,237268.23,vehicle,defensive
2015-11-18,2662519.77,1324563.54,1100479.34,237476.89,vehicle,defensive
2015-11-19,2666187.41,1326560.03,1099530.65,240096.72,vehicle,defensive
2015-11-20,2695566.2,1352902.68,1103656.47,239007.06,vehicle,vehicle
2015-11-23,2677073.01,1342032.87,1097957.39,237082.76,vehicle,vehicle
2015-11-24,2679393.52,1337818.05,1102916.18,238659.29,vehicle,vehicle
2015-11-25,2680654.89,1340812.79,1102295.65,237546.44,vehicle,vehicle
2015-11-27,2686637.13,1345637.65,1106258.34,234741.14,vehicle,vehicle
2015-11-30,2665460.4,1337152.55,1092013.36,236294.49,vehicle,vehicle
2015-12-01,2737960.41,1376860.62,1123970.66,237129.13,vehicle,vehicle
2015-12-02,2673531.96,1351793.51,1088295.62,233442.82,vehicle,vehicle
2015-12-03,2561496.39,1282858.97,1042713.87,235923.54,vehicle,vehicle
2015-12-04,2715236.64,1371037.51,1103035.94,241163.2,vehicle,vehicle
2015-12-07,2674618.58,1354233.67,1082351.6,238033.31,vehicle,vehicle
2015-12-08,2650351.42,1354344.59,1057579.38,238427.45,vehicle,vehicle
2015-12-09,2566887.7,1291288.62,1037635.32,237963.76,vehicle,vehicle
2015-12-10,2591984.68,1309534.37,1044695.21,237755.1,vehicle,vehicle
2015-12-11,2442859.44,1219803.01,984003.01,239053.42,vehicle,vehicle
2015-12-14,2474046.03,1247143.9,990909.03,235993.1,vehicle,defensive
2015-12-15,2505007.1,1268328.93,1001311.06,235367.12,vehicle,defensive
2015-12-16,2578574.47,1324397.16,1015958.52,238218.79,vehicle,defensive
2015-12-17,2502695.5,1269216.26,1000476.92,233002.32,vehicle,defensive
2015-12-18,2418680.11,1199449.85,982657.56,236572.7,vehicle,defensive
2015-12-21,2465015.11,1235109.47,990759.48,239146.16,vehicle,defensive
2015-12-22,2496157.06,1258512.83,999750.03,237894.21,vehicle,defensive
2015-12-23,2536624.17,1287295.63,1012129.86,237198.68,vehicle,defensive
2015-12-24,2534007.81,1284633.64,1010459.85,238914.32,vehicle,defensive
2015-12-28,2529557.31,1284300.89,1008150.48,237105.94,vehicle,defensive
2015-12-29,2598773.43,1342920.2,1018909.58,236943.65,vehicle,defensive
2015-12-30,2555415.01,1308591.58,1011688.15,235135.28,vehicle,defensive
2015-12-31,2496861.52,1260065.66,1001567.85,235228.01,vehicle,defensive
2016-01-04,2409139.66,1084112.85,1084112.85,240913.97,vehicle,defensive
2016-01-05,2401950.25,1074406.04,1085951.21,241592.99,vehicle,defensive
2016-01-06,2362925.21,1045590.56,1072252.87,245081.78,vehicle,defensive
2016-01-07,2262497.43,967422.43,1046527.84,248547.16,defensive,defensive
2016-01-08,2241992.84,959489.5,1035056.67,247446.67,defensive,defensive
2016-01-11,2243752.32,962441.38,1036065.25,245245.69,defensive,defensive
2016-01-12,2262036.58,973603.3,1044428.58,244004.71,defensive,defensive
2016-01-13,2203598.88,940024.19,1018375.83,245198.86,defensive,defensive
2016-01-14,2236355.3,960042.73,1035094.21,241218.36,defensive,defensive
2016-01-15,2186820.9,930245.85,1012874.74,243700.32,defensive,defensive
2016-01-19,2189964.31,932275.02,1014223.13,243466.17,defensive,defensive
2016-01-20,2177362.35,929415.51,1001226.02,246720.81,defensive,defensive
2016-01-21,2184174.67,930338.22,1006834.66,247001.79,defensive,defensive
2016-01-22,2230619.1,957274.6,1027490.03,245854.47,defensive,defensive
2016-01-25,2203409.48,943068.44,1011957.78,248383.26,defensive,defensive
2016-01-26,2228536.32,951555.59,1025764.3,251216.44,defensive,defensive
2016-01-27,2194600.7,927847.2,1014600.47,252153.03,defensive,defensive
2016-01-28,2210293.09,940946.9,1019885.85,249460.34,defensive,defensive
2016-01-29,2255766.9,960595.96,1044752.47,250418.47,defensive,defensive
2016-02-01,2260545.98,963179.35,1044370.67,252995.96,defensive,defensive
2016-02-02,2220968.67,942330.47,1025548.58,253089.62,defensive,defensive
2016-02-03,2225312.83,937810.28,1031696.83,255805.72,defensive,defensive
2016-02-04,2229928.76,937717.91,1033314.39,258896.46,defensive,defensive
2016-02-05,2181777.99,905153.89,1013630.06,262994.04,defensive,defensive
2016-02-08,2157831.05,891316.22,999985.17,266529.66,defensive,defensive
2016-02-09,2154532.64,888549.08,1000039.26,265944.29,defensive,defensive
2016-02-10,2159143.0,891961.82,999176.4,268004.79,defensive,defensive
2016-02-11,2155623.59,890670.62,986179.29,278773.68,defensive,defensive
2016-02-12,2187878.47,904231.18,1006510.77,277136.52,defensive,defensive
2016-02-16,2216847.8,924618.21,1023498.95,268730.64,defensive,defensive
2016-02-17,2256170.51,945559.46,1040217.96,270393.09,defensive,defensive
2016-02-18,2247695.73,934766.04,1035957.08,276972.62,defensive,defensive
2016-02-19,2248314.91,937533.17,1035471.56,275310.18,defensive,defensive
2016-02-22,2273635.75,952754.42,1050464.83,270416.5,defensive,defensive
2016-02-23,2248736.85,937072.31,1037197.29,274467.25,defensive,defensive
2016-02-24,2263344.44,946020.32,1041943.7,275380.42,defensive,defensive
2016-02-25,2286007.54,955337.8,1054563.45,276106.28,defensive,defensive
2016-02-26,2280480.69,954138.98,1052132.03,274209.69,defensive,defensive
2016-02-29,2267236.75,945559.46,1043885.15,277792.14,defensive,defensive
2016-03-01,2320088.05,975909.57,1068423.42,275755.06,defensive,defensive
2016-03-02,2327387.14,976278.06,1073223.28,277885.8,defensive,defensive
2016-03-03,2334522.16,974433.64,1077402.72,282685.81,defensive,defensive
2016-03-04,2337978.69,974802.12,1080935.64,282240.93,defensive,defensive
2016-03-07,2334250.32,968806.0,1081798.5,283645.81,defensive,defensive
2016-03-08,2313102.82,960780.7,1069987.53,282334.59,defensive,defensive
2016-03-09,2322227.6,966961.57,1075272.91,279993.12,defensive,defensive
2016-03-10,2326110.15,965485.63,1076135.78,284488.74,defensive,defensive
2016-03-11,2355462.93,982366.56,1093501.3,279595.07,defensive,defensive
2016-03-14,2352115.91,984027.24,1092099.46,275989.2,defensive,defensive
2016-03-15,2350178.33,983658.75,1090319.64,276199.94,defensive,defensive
2016-03-16,2371409.54,992422.02,1096629.52,282358.01,defensive,defensive
2016-03-17,2391802.8,991868.79,1118653.08,281280.93,defensive,vehicle
2016-03-18,2405514.48,993421.2,1131585.03,280508.24,defensive,vehicle
2016-03-21,2413073.88,997306.72,1137225.76,278541.41,defensive,vehicle
2016-03-22,2414885.96,1000360.9,1135164.14,279360.92,defensive,vehicle
2016-03-23,2378455.45,992126.03,1113290.46,273038.95,defensive,vehicle
2016-03-24,2376420.4,992403.14,1111633.92,272383.34,defensive,vehicle
2016-03-28,2377007.22,991015.6,1112976.08,273015.54,defensive,vehicle
2016-03-29,2429658.28,1006929.13,1144656.04,278073.11,defensive,vehicle
2016-03-30,2443533.08,1009697.21,1159649.6,274186.27,vehicle,vehicle
2016-03-31,2429252.35,1003783.03,1150018.66,275450.67,vehicle,vehicle
2016-04-01,2483345.11,1037247.39,1172309.49,273788.22,vehicle,vehicle
2016-04-04,2458063.21,1024384.07,1161717.26,271961.87,vehicle,vehicle
2016-04-05,2399654.12,996833.88,1127322.75,275497.5,vehicle,vehicle
2016-04-06,2481770.23,1044590.83,1163367.77,273811.64,vehicle,vehicle
2016-04-07,2399032.18,999495.26,1121815.03,277721.89,vehicle,vehicle
2016-04-08,2405925.28,997178.87,1131445.98,277300.43,vehicle,vehicle
2016-04-11,2390035.11,986484.08,1122504.25,281046.78,vehicle,vehicle
2016-04-12,2445430.83,1009500.07,1154837.15,281093.61,vehicle,vehicle
2016-04-13,2515705.92,1048927.89,1188681.5,278096.53,vehicle,vehicle
2016-04-14,2513421.06,1049568.59,1189642.78,274209.69,vehicle,vehicle
2016-04-15,2502610.83,1041535.17,1184969.38,276106.28,vehicle,vehicle
2016-04-18,2542601.85,1056912.02,1210005.01,275684.81,vehicle,vehicle
2016-04-19,2539866.47,1038725.94,1221147.41,279993.12,vehicle,vehicle
2016-04-20,2543980.64,1041239.46,1224176.35,278564.82,vehicle,vehicle
2016-04-21,2525929.06,1041535.17,1204775.4,279618.48,vehicle,vehicle
2016-04-22,2475731.24,994369.64,1205325.57,276036.03,vehicle,vehicle
2016-04-25,2469047.01,993630.37,1198584.51,276832.13,vehicle,vehicle
2016-04-26,2463103.67,979978.49,1205192.56,277932.63,vehicle,vehicle
2016-04-27,2446031.66,956469.65,1210833.29,278728.73,vehicle,vehicle
2016-04-28,2384598.74,922512.44,1178089.27,283997.04,vehicle,vehicle
2016-04-29,2356364.19,907874.86,1158966.43,289522.91,vehicle,vehicle
2016-05-02,2406459.88,931827.26,1186069.72,288562.9,vehicle,vehicle
2016-05-03,2350603.69,907037.02,1155659.38,287907.29,vehicle,vehicle
2016-05-04,2312100.8,889824.19,1136125.42,286151.19,defensive,vehicle
2016-05-05,2310279.91,889570.49,1134886.04,285823.38,defensive,vehicle
2016-05-06,2330281.75,894313.4,1147545.93,288422.42,defensive,vehicle
2016-05-09,2330339.37,896854.9,1150985.98,282498.49,defensive,vehicle
2016-05-10,2383979.39,909136.82,1191571.39,283271.18,defensive,vehicle
2016-05-11,2348027.94,900920.38,1161167.1,285940.46,defensive,vehicle
2016-05-12,2340698.87,896939.46,1160066.76,283692.64,defensive,vehicle
2016-05-13,2308000.79,893635.98,1129384.36,284980.45,defensive,vehicle
2016-05-16,2352137.21,904817.64,1162128.38,285191.19,defensive,vehicle
2016-05-17,2311504.59,893466.85,1131863.14,286174.6,defensive,vehicle
2016-05-18,2309759.59,896685.77,1131863.14,281210.68,defensive,vehicle
2016-05-19,2292591.13,892026.51,1119892.47,280672.15,defensive,vehicle
2016-05-20,2321437.3,901852.41,1139287.37,280297.51,defensive,vehicle
2016-05-23,2316021.46,900666.69,1135853.36,279501.41,defensive,vehicle
2016-05-24,2373242.42,918709.03,1179878.83,274654.57,defensive,vehicle
2016-05-25,2401523.97,925316.0,1202302.67,273905.29,defensive,vehicle
2016-05-26,2405359.62,928026.63,1204364.29,272968.71,defensive,vehicle
2016-05-27,2422660.79,932854.11,1219085.79,270720.89,defensive,vehicle
2016-05-31,2419793.8,934597.59,1213445.07,271751.14,vehicle,vehicle
2016-06-01,2426474.55,934957.31,1220047.08,271470.16,vehicle,vehicle
2016-06-02,2441973.6,940218.22,1230917.41,270837.97,vehicle,vehicle
2016-06-03,2426448.61,927358.23,1220736.3,278354.09,vehicle,vehicle
2016-06-06,2454229.98,937295.49,1238486.74,278447.75,vehicle,vehicle
2016-06-07,2452748.6,930685.64,1243849.36,278213.6,vehicle,vehicle
2016-06-08,2472793.02,934777.45,1255680.98,282334.59,vehicle,vehicle
2016-06-09,2465868.66,930685.64,1251279.64,283903.38,vehicle,vehicle
2016-06-10,2400636.6,899389.99,1216195.91,285050.7,vehicle,vehicle
2016-06-13,2350606.06,876277.98,1187170.05,287158.02,vehicle,vehicle
2016-06-14,2343790.77,876727.63,1179600.72,287462.41,vehicle,vehicle
2016-06-15,2333007.04,868903.72,1174510.16,289593.15,vehicle,vehicle
2016-06-16,2348278.02,875108.89,1186619.89,286549.24,vehicle,vehicle
2016-06-17,2307463.9,845207.17,1172031.39,290225.35,vehicle,vehicle
2016-06-20,2342531.0,860405.34,1193633.01,288492.66,vehicle,vehicle
2016-06-21,2354505.9,867059.19,1204503.34,282943.37,defensive,vehicle
2016-06-22,2345258.47,864962.5,1197212.12,283083.86,defensive,vehicle
2016-06-23,2403486.37,877302.57,1244949.7,281234.1,defensive,vehicle
2016-06-24,2246889.76,841168.34,1110672.63,295048.78,defensive,vehicle
2016-06-27,2170403.99,824472.54,1049313.88,296617.56,defensive,vehicle
2016-06-28,2239904.39,842539.65,1103931.58,293433.16,defensive,vehicle
2016-06-29,2316168.59,857460.87,1164056.99,294650.73,defensive,vehicle
2016-06-30,2373652.08,867382.15,1210144.07,296125.86,defensive,vehicle
2016-07-01,2389429.51,871737.02,1217024.18,300668.31,defensive,vehicle
2016-07-05,2363336.45,866414.12,1193772.06,303150.27,defensive,vehicle
2016-07-06,2392164.57,873511.61,1213723.18,304929.79,defensive,vehicle
2016-07-07,2390569.45,876092.75,1210694.23,303782.47,defensive,vehicle
2016-07-08,2461391.67,889642.65,1266140.2,305608.81,defensive,vehicle
2016-07-11,2476797.64,894724.62,1279344.21,302728.8,defensive,vehicle
2016-07-12,2503134.47,899240.97,1306175.44,297718.06,defensive,vehicle
2016-07-13,2504246.29,897063.1,1306725.61,300457.58,defensive,vehicle
2016-07-14,2528970.95,903193.42,1327638.01,298139.52,defensive,vehicle
2016-07-15,2520731.28,901741.8,1321997.28,296992.2,defensive,vehicle
2016-07-18,2538582.0,907709.77,1333411.74,297460.49,defensive,vehicle
2016-07-19,2530310.91,904403.25,1328049.12,297858.54,defensive,vehicle
2016-07-20,2554227.18,914969.6,1345660.52,293597.07,defensive,vehicle
2016-07-21,2540362.84,912872.05,1329421.52,298069.28,defensive,vehicle
2016-07-22,2559818.91,916663.01,1347311.02,295844.88,defensive,vehicle
2016-07-25,2547246.5,916743.32,1336718.79,293784.38,defensive,vehicle
2016-07-26,2553168.95,920463.51,1337680.07,295025.36,vehicle,vehicle
2016-07-27,2572143.8,938403.34,1333961.91,299778.55,vehicle,vehicle
2016-07-28,2585895.48,948613.99,1338369.29,298912.21,vehicle,vehicle
2016-07-29,2602501.47,954838.01,1345660.52,302002.95,vehicle,vehicle
2016-08-01,2612525.9,969808.2,1340152.8,302564.9,vehicle,vehicle
2016-08-02,2568242.78,947963.11,1315256.22,305023.45,vehicle,vehicle
2016-08-03,2587334.83,956953.36,1326809.73,303571.73,vehicle,vehicle
2016-08-04,2600284.58,965536.81,1330660.9,304086.86,vehicle,vehicle
2016-08-05,2655913.89,993443.21,1363816.03,298654.64,vehicle,vehicle
2016-08-08,2650051.24,990310.86,1361343.3,298397.08,vehicle,vehicle
2016-08-09,2659879.88,996860.32,1363404.92,299614.65,vehicle,vehicle
2016-08-10,2643832.32,989171.82,1353640.96,301019.53,vehicle,vehicle
2016-08-11,2673366.62,1001945.3,1372485.7,298935.62,vehicle,vehicle
2016-08-12,2670204.36,1003816.58,1368084.36,298303.42,vehicle,vehicle
2016-08-15,2697188.44,1016427.34,1381427.43,299333.67,vehicle,vehicle
2016-08-16,2660622.96,1000399.47,1359414.7,300808.8,vehicle,vehicle
2016-08-17,2671562.28,1005077.65,1365605.59,300879.04,vehicle,vehicle
2016-08-18,2684148.01,1006053.97,1375786.7,302307.34,vehicle,vehicle
2016-08-19,2673256.19,1004711.53,1368906.59,299638.06,vehicle,vehicle
2016-08-22,2673237.46,1005687.85,1368356.42,299193.18,vehicle,vehicle
2016-08-23,2686461.8,1011667.79,1375647.65,299146.35,vehicle,vehicle
2016-08-24,2644765.83,992141.45,1356802.91,295821.46,vehicle,vehicle
2016-08-25,2634878.58,987463.27,1351851.41,295563.9,vehicle,vehicle
2016-08-26,2631647.33,992222.81,1344282.08,295142.44,vehicle,vehicle
2016-08-29,2654671.94,994989.04,1363955.09,295727.81,vehicle,vehicle
2016-08-30,2635694.89,985998.79,1356941.97,292754.14,vehicle,vehicle
2016-08-31,2621265.25,983435.96,1345660.52,292168.77,vehicle,vehicle
2016-09-01,2627223.26,987788.71,1346071.63,293362.92,vehicle,vehicle
2016-09-02,2659245.77,999341.79,1363543.97,296360.0,vehicle,vehicle
2016-09-06,2695697.81,1017851.13,1376475.92,301370.75,vehicle,vehicle
2016-09-07,2696266.77,1019722.41,1376203.86,300340.5,vehicle,vehicle
2016-09-08,2667041.79,1002270.74,1366022.75,298748.3,vehicle,vehicle
2016-09-09,2490163.69,926280.74,1267101.48,296781.47,vehicle,vehicle
2016-09-12,2592610.06,973794.83,1322408.4,296406.83,vehicle,vehicle
2016-09-13,2510151.51,950810.7,1264900.81,294440.0,vehicle,vehicle
2016-09-14,2521022.58,963014.66,1262561.09,295446.83,vehicle,vehicle
2016-09-15,2602038.18,1007681.16,1300806.78,293550.24,vehicle,vehicle
2016-09-16,2584253.07,1006582.81,1284845.89,292824.38,vehicle,vehicle
2016-09-19,2572747.28,993361.85,1285952.27,293433.16,vehicle,vehicle
2016-09-20,2579110.88,998894.31,1286502.43,293714.14,vehicle,vehicle
2016-09-21,2654677.12,1027939.74,1328738.34,297999.03,vehicle,vehicle
2016-09-22,2704416.31,1051940.87,1353773.97,298701.47,vehicle,vehicle
2016-09-23,2663541.75,1033024.73,1331628.23,298888.79,vehicle,vehicle
2016-09-26,2606168.61,1007396.4,1300117.56,298654.64,vehicle,vehicle
2016-09-27,2656170.86,1035913.0,1323780.79,296477.08,vehicle,vehicle
2016-09-28,2680741.52,1041608.18,1343592.86,295540.49,vehicle,vehicle
2016-09-29,2620466.56,1019519.01,1305758.28,295189.27,vehicle,vehicle
2016-09-30,2671642.43,1040469.14,1336990.85,294182.43,vehicle,vehicle
2016-10-03,2655873.83,1038109.71,1324330.96,293433.16,vehicle,vehicle
2016-10-04,2622317.51,1032211.13,1306858.62,283247.76,vehicle,vehicle
2016-10-05,2647750.78,1042950.61,1321997.28,282802.89,vehicle,vehicle
2016-10-06,2647253.94,1041364.1,1325709.4,280180.44,vehicle,vehicle
2016-10-07,2626985.86,1034529.88,1312088.23,280367.76,vehicle,vehicle
2016-10-10,2665509.14,1053079.9,1331078.06,281351.17,vehicle,vehicle
2016-10-11,2571987.52,1009552.44,1282512.21,279922.88,vehicle,vehicle
2016-10-12,2574759.07,1007477.76,1286913.55,280367.76,vehicle,vehicle
2016-10-13,2550899.68,995599.24,1274253.66,281046.78,vehicle,vehicle
2016-10-14,2552199.81,997917.99,1274803.82,279478.0,vehicle,vehicle
2016-10-17,2533420.34,991043.1,1262149.98,280227.27,vehicle,vehicle
2016-10-18,2582410.95,1016427.34,1284023.66,281959.96,vehicle,vehicle
2016-10-19,2595025.59,1016834.14,1294615.89,283575.57,vehicle,vehicle
2016-10-20,2583007.75,1012562.75,1287735.77,282709.23,vehicle,vehicle
2016-10-21,2595852.55,1023546.31,1289386.28,282919.96,vehicle,vehicle
2016-10-24,2647795.47,1060849.76,1304657.95,282287.76,vehicle,vehicle
2016-10-25,2628346.1,1050272.99,1293654.61,284418.5,vehicle,vehicle
2016-10-26,2598046.07,1030095.77,1285123.99,282826.3,vehicle,vehicle
2016-10-27,2573568.28,1015695.1,1274531.76,283341.42,vehicle,vehicle
2016-10-28,2545358.55,998121.39,1262561.09,284676.06,vehicle,vehicle
2016-10-31,2539307.59,992466.89,1261321.7,285518.99,vehicle,vehicle
2016-11-01,2494912.83,972086.27,1235457.8,287368.75,vehicle,vehicle
2016-11-02,2448447.89,946742.71,1212205.68,289499.49,vehicle,vehicle
2016-11-03,2406504.79,919487.2,1195972.73,291044.86,vehicle,vehicle
2016-11-04,2391170.23,909032.47,1190882.17,291255.6,vehicle,vehicle
2016-11-07,2529062.69,974160.95,1268891.04,286010.7,vehicle,vehicle
2016-11-08,2564732.48,993280.49,1286635.44,284816.55,vehicle,vehicle
2016-11-09,2619732.31,1007193.01,1327910.07,284629.23,vehicle,vehicle
2016-11-10,2576144.65,959312.79,1336440.68,280391.17,vehicle,vehicle
2016-11-11,2561556.82,958499.2,1328871.35,274186.27,vehicle,vehicle
2016-11-14,2528925.24,926118.02,1330939.01,271868.21,vehicle,vehicle
2016-11-15,2604571.01,968994.6,1361343.3,274233.1,vehicle,vehicle
2016-11-16,2614305.67,984778.39,1356113.69,273413.59,vehicle,vehicle
2016-11-17,2654572.98,1007599.8,1374964.48,272008.7,vehicle,vehicle
2016-11-18,2631516.79,996290.8,1365605.59,269620.4,vehicle,vehicle
2016-11-21,2692596.24,1026231.19,1395737.82,270627.24,vehicle,vehicle
2016-11-22,2710916.07,1035424.84,1404957.66,270533.58,vehicle,vehicle
2016-11-23,2695758.52,1023017.48,1407569.44,265171.61,vehicle,vehicle
2016-11-25,2719098.08,1032862.01,1422563.0,263673.07,vehicle,vehicle
2016-11-28,2696475.55,1027126.14,1402889.99,266459.42,vehicle,vehicle
2016-11-29,2712098.27,1036970.67,1409909.16,265218.44,vehicle,vehicle
2016-11-30,2663517.15,1003369.1,1398488.66,261659.4,vehicle,vehicle
2016-12-01,2593675.18,948329.23,1384178.26,261167.69,vehicle,vehicle
2016-12-02,2600380.79,952112.46,1385695.76,262572.57,vehicle,vehicle
2016-12-05,2644919.01,974120.27,1409631.05,261167.69,vehicle,vehicle
2016-12-06,2665968.78,981117.21,1423941.45,260910.13,vehicle,vehicle
2016-12-07,2759072.56,1017566.37,1479659.47,261846.72,vehicle,vehicle
2016-12-08,2776519.42,1023790.39,1491491.09,261237.94,vehicle,vehicle
2016-12-09,2824432.52,1047750.84,1518183.27,258498.41,vehicle,vehicle
2016-12-12,2805350.87,1033187.44,1512681.59,259481.83,vehicle,vehicle
2016-12-13,2873766.44,1073582.56,1541568.39,258615.49,vehicle,vehicle
2016-12-14,2825944.02,1065731.34,1505390.37,254822.3,vehicle,vehicle
2016-12-15,2846766.1,1072158.76,1523273.82,251333.51,vehicle,vehicle
2016-12-16,2827019.43,1059141.2,1514882.26,252995.96,vehicle,vehicle
2016-12-19,2849472.53,1072077.4,1523134.77,254260.35,vehicle,vehicle
2016-12-20,2878326.68,1085054.28,1540885.22,252387.17,vehicle,vehicle
2016-12-21,2863124.38,1081271.06,1529325.66,252527.66,vehicle,vehicle
2016-12-22,2844999.05,1071874.01,1521206.16,251918.88,vehicle,vehicle
2016-12-23,2853219.5,1075169.07,1525335.44,252714.98,vehicle,vehicle
2016-12-27,2881365.76,1090830.83,1536344.83,254190.11,vehicle,vehicle
2016-12-28,2821392.51,1065649.98,1500849.98,254892.55,vehicle,vehicle
2016-12-29,2816915.96,1060442.96,1498232.15,258240.85,vehicle,vehicle
2016-12-30,2768503.86,1029444.9,1482410.31,256648.65,vehicle,vehicle
2017-01-03,2826825.91,1272071.66,1272071.66,282682.59,vehicle,vehicle
2017-01-04,2872009.52,1293715.38,1294613.58,283680.56,vehicle,vehicle
2017-01-05,2896372.07,1316684.23,1291605.96,288081.89,vehicle,vehicle
2017-01-06,2942192.42,1350057.76,1306176.67,285957.99,vehicle,vehicle
2017-01-09,2945819.63,1363701.65,1293805.79,288312.19,vehicle,vehicle
2017-01-10,2953742.16,1371554.25,1292647.45,289540.46,vehicle,vehicle
2017-01-11,2975945.0,1382106.18,1303402.75,290436.08,vehicle,vehicle
2017-01-12,2960558.48,1375038.84,1294034.41,291485.23,vehicle,vehicle
2017-01-13,2985339.5,1390842.19,1302244.41,292252.91,vehicle,vehicle
2017-01-17,2962494.71,1377787.25,1288257.95,296449.52,vehicle,vehicle
2017-01-18,2977682.78,1387161.28,1296579.71,293941.79,vehicle,vehicle
2017-01-19,2959822.22,1383431.3,1282705.02,293685.9,vehicle,vehicle
2017-01-20,2982173.78,1392461.79,1295309.6,294402.39,vehicle,vehicle
2017-01-23,2977907.85,1395553.75,1286058.12,296295.98,vehicle,vehicle
