date,equity,QQQ->TQQQ_eq,QQQ->TQQQ_state,XLE->XLE_eq,XLE->XLE_state,XLV->XLV_eq,XLV->XLV_state,safety_gld,vix,vix_sma
2021-03-31,18169171.59,12932225.53,cash,2390552.27,defensive,1947689.92,vehicle,898703.86,19.4,21.41
2021-04-01,18206277.66,12971972.83,cash,2421434.93,defensive,1902556.02,vehicle,910313.88,17.33,20.85
2021-04-05,18216870.11,12970559.23,cash,2420537.99,defensive,1915796.2,vehicle,909976.69,17.91,20.51
2021-04-06,18234840.22,12969145.64,cash,2439971.66,defensive,1908440.34,vehicle,917282.58,18.12,20.15
2021-04-07,18221129.43,12969145.64,cash,2433095.13,defensive,1904191.24,vehicle,914697.42,17.16,19.8
2021-04-08,18261481.63,12970559.23,cash,2459255.83,defensive,1907134.3,vehicle,924532.27,16.95,19.52
2021-04-09,18255486.05,12969145.64,cash,2440719.11,defensive,1928057.73,vehicle,917563.57,16.69,19.26
2021-04-12,18237083.7,12969145.64,cash,2425919.62,defensive,1930018.58,vehicle,911999.86,16.91,19.07
2021-04-13,18268746.8,12969145.64,cash,2443110.94,defensive,1938027.46,vehicle,918462.76,16.65,18.9
2021-04-14,18253980.97,12969145.64,cash,2432497.17,defensive,1937865.54,vehicle,914472.62,16.99,18.76
2021-04-15,18342673.94,12970559.23,cash,2471812.97,defensive,1971048.74,vehicle,929253.0,16.57,18.63
2021-04-16,18377954.54,12970559.23,cash,2486761.95,defensive,1985760.45,vehicle,934872.91,16.25,18.36
2021-04-19,18367568.58,12969145.64,cash,2479885.42,defensive,1986249.77,vehicle,932287.75,17.29,18.18
2021-04-20,18387387.48,12969145.64,cash,2488705.31,defensive,1993933.02,vehicle,935603.5,18.68,18.17
2021-04-21,18444865.24,12969145.64,cash,2513371.12,defensive,2017472.11,vehicle,944876.36,17.5,18.03
2021-04-22,18414867.66,12970559.23,cash,2497076.74,defensive,2008481.03,vehicle,938750.65,18.71,17.91
2021-04-23,18414943.75,12970559.23,cash,2487509.4,defensive,2021721.21,vehicle,935153.91,17.33,17.78
2021-04-26,18415715.72,12969145.64,cash,2494086.95,defensive,2014856.46,vehicle,937626.67,17.64,17.72
2021-04-27,18396883.65,12970559.23,cash,2487808.38,defensive,2003249.73,vehicle,935266.31,17.56,17.56
2021-04-28,18399500.78,12969145.64,cash,2495133.37,defensive,1997201.7,vehicle,938020.07,17.28,17.45
2021-04-29,18377299.36,12969145.64,cash,2484818.58,defensive,1989192.82,vehicle,934142.32,17.61,17.36
2021-04-30,18361310.05,12970559.23,cash,2476447.16,defensive,1983308.49,vehicle,930995.17,18.61,17.42
2021-05-03,18428090.05,13130014.16,cash,2450935.98,defensive,1925735.41,vehicle,921404.5,18.31,17.44
2021-05-04,18403980.45,13128583.19,cash,2432971.31,defensive,1927775.09,vehicle,914650.87,19.48,17.51
2021-05-05,18422731.92,13130014.16,cash,2443049.05,defensive,1931229.22,vehicle,918439.49,19.15,17.61
2021-05-06,18481309.73,13130014.16,cash,2483798.18,defensive,1933738.67,vehicle,933758.71,18.39,17.68
2021-05-07,18523965.83,13128583.19,cash,2506144.47,defensive,1947078.58,vehicle,942159.58,16.69,17.68
2021-05-10,18536927.0,13128583.19,cash,2513739.29,defensive,1949589.75,vehicle,945014.77,19.66,17.82
2021-05-11,18516501.04,13128583.19,cash,2514177.46,defensive,1928560.9,vehicle,945179.5,21.84,18.08
2021-05-12,18462483.68,13127135.38,cash,2489202.18,defensive,1910355.82,vehicle,935790.29,27.59,18.61
2021-05-13,18493814.82,13127135.38,cash,2499425.98,defensive,1927619.64,vehicle,939633.83,23.13,18.93
2021-05-14,18534893.49,13127135.38,cash,2522210.44,defensive,1937348.26,vehicle,948199.41,18.81,19.06
2021-05-17,18573125.04,13128583.19,cash,2551567.34,defensive,1933738.67,vehicle,959235.84,19.72,19.18
2021-05-18,18580586.39,13128583.19,cash,2556533.18,defensive,1934367.32,vehicle,961102.7,21.34,19.32
2021-05-19,18578254.86,13127135.38,cash,2558285.83,defensive,1931072.06,vehicle,961761.59,22.18,19.55
2021-05-20,18614574.86,13127135.38,cash,2569970.17,defensive,1951315.1,vehicle,966154.2,20.67,19.65
2021-05-21,18617944.68,13128583.19,cash,2571138.61,defensive,1951629.43,vehicle,966593.46,20.15,19.79
2021-05-24,18624610.92,13127135.38,cash,2575666.29,defensive,1953513.65,vehicle,968295.6,18.4,19.83
2021-05-25,18650958.39,13127135.38,cash,2599034.96,defensive,1947707.23,vehicle,977080.81,18.84,19.89
2021-05-26,18633428.34,13127135.38,cash,2594507.28,defensive,1936407.0,vehicle,975378.68,17.36,19.9
2021-05-27,18632046.36,13128583.19,cash,2595529.66,defensive,1932170.48,vehicle,975763.03,16.74,19.85
2021-05-28,18653042.58,13128583.19,cash,2605315.29,defensive,1939702.26,vehicle,979441.84,16.76,19.76
2021-06-01,18610091.01,13259689.84,cash,2475142.1,defensive,1944754.51,vehicle,930504.55,17.9,19.74
2021-06-02,18622908.06,13259689.84,cash,2487246.51,defensive,1940916.63,vehicle,935055.08,17.48,19.64
2021-06-03,18561824.22,13259689.84,cash,2438550.63,defensive,1946835.39,vehicle,916748.36,18.04,19.58
2021-06-04,18605705.47,13261152.27,cash,2464846.4,defensive,1953072.81,vehicle,926633.99,16.42,19.49
2021-06-07,18623429.74,13258244.42,cash,2474724.71,defensive,1960112.98,vehicle,930347.64,16.42,19.47
2021-06-08,18606821.8,13258244.42,cash,2467072.5,defensive,1954034.02,vehicle,927470.86,17.07,19.34
2021-06-09,18619188.92,13258244.42,cash,2462342.04,defensive,1972909.96,vehicle,925692.5,17.89,19.15
2021-06-10,18667491.85,13258244.42,cash,2472916.01,defensive,2006663.76,vehicle,929667.67,16.1,18.57
2021-06-11,18616413.02,13259689.84,cash,2445089.79,defensive,1992426.7,vehicle,919206.69,15.65,18.2
2021-06-14,18597008.42,13258244.42,cash,2430759.29,defensive,1994185.44,vehicle,913819.28,16.39,18.08
2021-06-15,18585014.45,13258244.42,cash,2421576.63,defensive,1994826.25,vehicle,910367.16,17.02,17.94
2021-06-16,18522498.46,13259689.84,cash,2380672.09,defensive,1987147.01,vehicle,894989.51,18.15,17.78
2021-06-17,18435554.21,13258244.42,cash,2307489.14,defensive,2002343.54,vehicle,867477.12,17.75,17.56
2021-06-18,18396511.77,13259689.84,cash,2294689.08,defensive,1979467.78,vehicle,862665.07,20.7,17.56
2021-06-21,18457521.15,13258244.42,cash,2322793.56,defensive,2003252.51,vehicle,873230.66,17.89,17.45
2021-06-22,18448456.52,13258244.42,cash,2313054.38,defensive,2007588.4,vehicle,869569.32,16.66,17.36
2021-06-23,18437999.34,13258244.42,cash,2311523.94,defensive,1999237.02,vehicle,868993.96,16.32,17.24
2021-06-24,18447809.43,13259689.84,cash,2310132.63,defensive,2009516.04,vehicle,868470.91,15.97,17.17
2021-06-25,18467492.54,13259689.84,cash,2317784.84,defensive,2018670.18,vehicle,871347.68,15.62,17.11
2021-06-28,18468906.48,13258244.42,cash,2317645.71,defensive,2021720.98,vehicle,871295.38,15.76,17.06
2021-06-29,18437653.23,13258244.42,cash,2293297.77,defensive,2023969.02,vehicle,862142.02,16.02,16.97
2021-06-30,18451683.01,13258244.42,cash,2304428.26,defensive,2022683.93,vehicle,866326.41,15.83,16.88
2021-07-01,18482028.15,13168445.06,cash,2458109.74,defensive,1931371.94,vehicle,924101.41,15.48,16.76
2021-07-02,18521316.73,13167009.58,cash,2474230.92,defensive,1949914.22,vehicle,930162.0,15.07,16.69
2021-07-06,18534947.56,13165574.1,cash,2486506.68,defensive,1948089.82,vehicle,934776.95,16.44,16.69
2021-07-07,18560284.34,13165574.1,cash,2495972.33,defensive,1960402.45,vehicle,938335.46,16.2,16.65
2021-07-08,18548689.82,13167009.58,cash,2494345.42,defensive,1949610.98,vehicle,937723.84,19,16.7
2021-07-09,18566773.77,13167009.58,cash,2502627.86,defensive,1956298.79,vehicle,940837.54,16.18,16.7
2021-07-12,18566298.99,13167009.58,cash,2499521.94,defensive,1960097.56,vehicle,939669.9,16.17,16.73
2021-07-13,18568951.64,13167009.58,cash,2502775.76,defensive,1958273.16,vehicle,940893.14,17.12,16.77
2021-07-14,18602730.87,13165574.1,cash,2529693.69,defensive,1956450.41,vehicle,951012.66,16.33,16.73
2021-07-15,18597937.42,13167009.58,cash,2530137.39,defensive,1949610.98,vehicle,951179.47,17.01,16.68
2021-07-16,18569475.93,13167009.58,cash,2505585.87,defensive,1954930.91,vehicle,941949.58,18.45,16.71
2021-07-19,18551590.56,13165574.1,cash,2508543.89,defensive,1934410.96,vehicle,943061.61,22.5,16.8
2021-07-20,18570672.47,13165574.1,cash,2505290.07,defensive,1957969.92,vehicle,941838.37,19.73,16.89
2021-07-21,18561044.1,13165574.1,cash,2495972.33,defensive,1961162.21,vehicle,938335.46,17.91,16.96
2021-07-22,18583633.78,13167009.58,cash,2500853.05,defensive,1975600.83,vehicle,940170.32,17.69,17.02
2021-07-23,18594211.88,13165574.1,cash,2493014.31,defensive,1998400.04,vehicle,937223.43,17.2,17.09
2021-07-26,18574588.14,13167009.58,cash,2487098.28,defensive,1985480.92,vehicle,934999.35,17.58,17.18
2021-07-27,18588122.7,13165574.1,cash,2491239.5,defensive,1994752.89,vehicle,936556.2,19.36,17.36
2021-07-28,18612563.09,13165574.1,cash,2503811.06,defensive,2001895.56,vehicle,941282.35,18.31,17.48
2021-07-29,18657120.44,13167009.58,cash,2531616.4,defensive,2006758.98,vehicle,951735.49,17.7,17.57
2021-07-30,18630036.53,13165574.1,cash,2511649.8,defensive,2008583.38,vehicle,944229.25,18.24,17.71
2021-08-02,18628498.75,13272805.36,cash,2477590.33,defensive,1946678.12,vehicle,931424.94,19.46,17.93
2021-08-03,18653155.53,13272805.36,cash,2475837.43,defensive,1973746.8,vehicle,930765.95,18.04,18.01
2021-08-04,18645574.11,13272805.36,cash,2476421.73,defensive,1965361.41,vehicle,930985.61,17.97,18.1
2021-08-05,18624015.79,13272805.36,cash,2466634.65,defensive,1957269.52,vehicle,927306.26,17.28,18.01
2021-08-06,18539027.17,13274252.53,cash,2404990.7,defensive,1955652.1,vehicle,904131.84,16.15,18.01
2021-08-09,18487839.38,13274252.53,cash,2362336.59,defensive,1963153.8,vehicle,888096.46,16.72,18.04
2021-08-10,18482836.81,13272805.36,cash,2363066.97,defensive,1958593.44,vehicle,888371.04,16.79,18.02
2021-08-11,18508240.86,13272805.36,cash,2395641.85,defensive,1939176.41,vehicle,900617.24,16.06,18.01
2021-08-12,18524343.34,13272805.36,cash,2396226.16,defensive,1954474.92,vehicle,900836.9,15.59,17.94
2021-08-13,18585233.9,13274252.53,cash,2430553.95,defensive,1966685.33,vehicle,913742.09,15.45,17.79
2021-08-16,18621381.82,13271358.19,cash,2442678.24,defensive,1989045.3,vehicle,918300.09,16.12,17.47
2021-08-17,18639894.18,13271358.19,cash,2439026.34,defensive,2012582.45,vehicle,916927.2,17.91,17.38
2021-08-18,18611908.46,13271358.19,cash,2440925.33,defensive,1981983.84,vehicle,917641.1,21.57,17.56
2021-08-19,18613928.19,13274252.53,cash,2433767.62,defensive,1990957.82,vehicle,914950.23,21.67,17.76
2021-08-20,18627063.85,13274252.53,cash,2435082.3,defensive,2002284.55,vehicle,915444.47,18.56,17.83
2021-08-23,18665707.7,13271358.19,cash,2464735.67,defensive,2003021.48,vehicle,926592.36,17.15,17.8
2021-08-24,18657038.31,13271358.19,cash,2463567.06,defensive,1995960.02,vehicle,926153.03,17.22,17.7
2021-08-25,18628078.27,13271358.19,cash,2446476.2,defensive,1990515.98,vehicle,919727.9,16.79,17.62
2021-08-26,18625547.48,13272805.36,cash,2449251.64,defensive,1982719.18,vehicle,920771.29,18.84,17.68
2021-08-27,18673991.3,13272805.36,cash,2486062.73,defensive,1980513.17,vehicle,934610.05,16.39,17.59
2021-08-30,18668288.01,13272805.36,cash,2473792.36,defensive,1991693.15,vehicle,929997.13,16.19,17.42
2021-08-31,18671026.7,13271358.19,cash,2478758.94,defensive,1989045.3,vehicle,931864.26,16.48,17.34
2021-09-01,18671816.28,13303669.1,cash,2483351.56,defensive,1951204.8,vehicle,933590.81,16.11,17.25
2021-09-02,18686575.96,13306570.48,cash,2476766.37,defensive,1972123.94,vehicle,931115.18,16.41,17.21
2021-09-03,18722282.68,13303669.1,cash,2503253.5,defensive,1974287.34,vehicle,941072.74,16.41,17.22
2021-09-07,18643288.51,13303669.1,cash,2454230.35,defensive,1962746.07,vehicle,922642.99,18.14,17.29
2021-09-08,18633966.68,13303669.1,cash,2448084.17,defensive,1961881.02,vehicle,920332.39,17.96,17.35
2021-09-09,18626215.93,13303669.1,cash,2458913.16,defensive,1939230.23,vehicle,924403.44,18.8,17.49
2021-09-10,18592808.06,13305119.79,cash,2446474.45,defensive,1921486.58,vehicle,919727.24,20.95,17.76
2021-09-13,18592253.11,13305119.79,cash,2454669.37,defensive,1909655.92,vehicle,922808.03,19.37,17.95
2021-09-14,18612260.6,13303669.1,cash,2470473.84,defensive,1909368.1,vehicle,928749.57,19.46,18.12
2021-09-15,18604733.08,13303669.1,cash,2455986.41,defensive,1921774.41,vehicle,923303.16,18.18,18.13
2021-09-16,18524764.44,13305119.79,cash,2400378.06,defensive,1916868.82,vehicle,902397.77,18.69,17.99
2021-09-17,18519954.18,13303669.1,cash,2396573.28,defensive,1918744.4,vehicle,900967.4,20.81,17.95
2021-09-20,18524941.81,13305119.79,cash,2413694.8,defensive,1898723.16,vehicle,907404.06,25.71,18.3
2021-09-21,18548535.31,13303669.1,cash,2429791.95,defensive,1901618.65,vehicle,913455.62,24.36,18.66
2021-09-22,18539236.37,13303669.1,cash,2420719.01,defensive,1904803.52,vehicle,910044.74,20.87,18.85
2021-09-23,18515982.0,13305119.79,cash,2392768.5,defensive,1918556.68,vehicle,899537.03,18.63,18.94
2021-09-24,18502484.64,13303669.1,cash,2389695.41,defensive,1910738.41,vehicle,898381.73,17.75,18.88
2021-09-27,18482113.68,13303669.1,cash,2394670.89,defensive,1883521.47,vehicle,900252.21,18.76,19.0
2021-09-28,18417813.52,13303669.1,cash,2371403.19,defensive,1851236.27,vehicle,891504.96,23.25,19.35
2021-09-29,18419188.42,13305119.79,cash,2360720.53,defensive,1865859.17,vehicle,887488.92,22.56,19.66
2021-09-30,18454705.99,13305119.79,cash,2403158.48,defensive,1842984.69,vehicle,903443.04,23.14,20.01
2021-10-01,18462589.32,13154594.89,cash,2455524.38,defensive,1929340.58,vehicle,923129.47,21.15,20.25
2021-10-04,18446116.05,13151709.46,cash,2467012.04,defensive,1899946.42,vehicle,927448.13,22.96,20.57
2021-10-05,18443124.63,13153160.61,cash,2455524.38,defensive,1911310.17,vehicle,923129.47,21.3,20.73
2021-10-06,18448671.23,13153160.61,cash,2462088.76,defensive,1907824.59,vehicle,925597.28,21,20.88
2021-10-07,18456116.6,13153160.61,cash,2449109.19,defensive,1933129.05,vehicle,920717.74,19.54,20.92
2021-10-08,18447856.44,13153160.61,cash,2450153.53,defensive,1923431.95,vehicle,921110.35,18.77,20.81
2021-10-11,18438419.44,13153160.61,cash,2445528.62,defensive,1920358.54,defensive,919371.66,20,20.84
2021-10-12,18462279.19,13153160.61,cash,2456568.71,defensive,1929027.8,defensive,923522.07,19.85,20.86
2021-10-13,18556750.94,13153160.61,cash,2500281.49,defensive,1963353.39,defensive,939955.45,18.64,20.89
2021-10-14,18568519.38,13151709.46,cash,2506398.3,defensive,1968156.63,defensive,942255.0,16.86,20.8
2021-10-15,18483881.95,13153160.61,cash,2466564.47,defensive,1936876.99,defensive,927279.88,16.3,20.57
2021-10-18,18469211.2,13151709.46,cash,2460447.66,defensive,1932073.75,defensive,924980.32,16.31,20.1
2021-10-19,18486299.94,13151709.46,cash,2468354.75,defensive,1938282.82,defensive,927952.91,15.7,19.67
2021-10-20,18533052.17,13151709.46,cash,2489987.36,defensive,1955269.89,defensive,936085.47,15.49,19.4
2021-10-21,18528215.73,13151709.46,cash,2487749.5,defensive,1953512.6,defensive,935244.17,15.01,19.22
2021-10-22,18561103.51,13151709.46,cash,2502966.92,defensive,1965462.13,defensive,940965.01,15.43,19.1
2021-10-25,18599956.45,13153160.61,cash,2520273.0,defensive,1979051.78,defensive,947471.05,15.24,18.92
2021-10-26,18556767.37,13150275.18,cash,2501624.21,defensive,1964407.76,defensive,940460.23,15.98,18.56
2021-10-27,18570954.25,13150275.18,cash,2508188.58,defensive,1969562.45,defensive,942928.04,16.98,18.28
2021-10-28,18572549.97,13153160.61,cash,2507591.82,defensive,1969093.84,defensive,942703.69,16.53,17.95
2021-10-29,18526442.6,13153160.61,cash,2486257.6,defensive,1952341.08,defensive,934683.31,16.26,17.71
2021-11-01,18554493.93,13220076.93,cash,2467747.69,defensive,1938944.62,defensive,927724.7,16.41,17.38
2021-11-02,18547876.88,13217176.81,cash,2462444.51,defensive,1942524.54,vehicle,925731.02,16.03,17.12
2021-11-03,18531111.77,13217176.81,cash,2441968.33,defensive,1953933.41,vehicle,918033.21,15.1,16.82
2021-11-04,18557227.88,13218618.39,cash,2469662.73,defensive,1940502.12,vehicle,928444.64,15.44,16.62
2021-11-05,18579954.15,13218618.39,cash,2501923.76,defensive,1918839.15,vehicle,940572.84,16.48,16.5
2021-11-08,18605185.68,13220076.93,cash,2510909.71,defensive,1930248.03,vehicle,943951.02,17.22,16.36
2021-11-09,18612234.67,13217176.81,cash,2523283.8,defensive,1923171.12,vehicle,948602.93,17.78,16.26
2021-11-10,18655423.42,13217176.81,cash,2550683.58,defensive,1928659.43,vehicle,958903.6,18.73,16.26
2021-11-11,18670894.11,13218618.39,cash,2564972.71,defensive,1923027.56,vehicle,964275.45,17.66,16.3
2021-11-12,18687114.48,13218618.39,cash,2569833.96,defensive,1932559.14,vehicle,966102.99,16.29,16.3
2021-11-15,18669654.02,13218618.39,cash,2565856.57,defensive,1920571.32,vehicle,964607.73,16.49,16.31
2021-11-16,18650761.54,13217176.81,cash,2547295.43,defensive,1928659.43,vehicle,957629.86,16.37,16.35
2021-11-17,18685531.58,13217176.81,cash,2570570.51,defensive,1931404.36,vehicle,966379.89,17.11,16.43
2021-11-18,18676343.44,13218618.39,cash,2562321.12,defensive,1932125.32,vehicle,963278.62,17.59,16.56
2021-11-19,18637688.03,13218618.39,cash,2542728.8,defensive,1920427.75,vehicle,955913.08,17.91,16.68
2021-11-22,18550581.28,13218618.39,cash,2485719.59,defensive,1911762.25,vehicle,934481.05,19.17,16.88
2021-11-23,18521567.74,13217176.81,cash,2464212.24,defensive,1913783.11,vehicle,926395.58,19.38,17.05
2021-11-24,18519045.31,13218618.39,cash,2461855.27,defensive,1913062.16,vehicle,925509.5,18.58,17.13
2021-11-26,18505054.19,13217176.81,cash,2457877.88,defensive,1905985.25,vehicle,924014.24,28.62,17.73
2021-11-29,18507031.94,13218618.39,cash,2454489.74,defensive,1911183.3,vehicle,922740.5,22.96,18.07
2021-11-30,18445338.52,13217176.81,cash,2437990.95,defensive,1873632.81,vehicle,916537.95,27.19,18.6
2021-12-01,18456836.91,13150496.3,cash,2454759.31,defensive,1928739.46,vehicle,922841.85,31.12,19.36
2021-12-02,18447517.67,13150496.3,cash,2441167.72,defensive,1938121.43,vehicle,917732.23,27.95,20.0
2021-12-03,18477914.38,13149062.15,cash,2461702.84,defensive,1941697.19,vehicle,925452.2,30.67,20.76
2021-12-06,18480600.34,13149062.15,cash,2455645.72,defensive,1952717.39,vehicle,923175.08,27.18,21.3
2021-12-07,18517763.89,13149062.15,cash,2464362.06,defensive,1977887.77,vehicle,926451.9,21.89,21.53
2021-12-08,18535921.18,13150496.3,cash,2465691.68,defensive,1992781.45,vehicle,926951.76,19.9,21.64
2021-12-09,18518370.04,13149062.15,cash,2450622.74,defensive,1997398.4,vehicle,921286.74,21.58,21.78
2021-12-10,18541033.64,13150496.3,cash,2460964.17,defensive,2004398.67,vehicle,925174.5,18.69,21.83
2021-12-13,18568486.35,13150496.3,cash,2467169.02,defensive,2023313.88,vehicle,927507.15,20.31,22.03
2021-12-14,18528584.49,13150496.3,cash,2444122.41,defensive,2015122.76,vehicle,918843.01,21.89,22.3
2021-12-15,18584271.85,13150496.3,cash,2454611.57,defensive,2056377.67,vehicle,922786.31,19.29,22.45
2021-12-16,18635910.04,13149062.15,cash,2484306.24,defensive,2068591.93,vehicle,933949.72,20.57,22.62
2021-12-17,18615578.42,13150496.3,cash,2478987.8,defensive,2054144.02,vehicle,931950.3,21.57,22.82
2021-12-20,18587272.26,13149062.15,cash,2468498.63,defensive,2041704.46,vehicle,928007.01,22.87,23.07
2021-12-21,18592937.82,13147628.01,cash,2467464.49,defensive,2050227.09,vehicle,927618.23,21.01,23.16
2021-12-22,18648773.44,13147628.01,cash,2490658.83,defensive,2074148.69,vehicle,936337.91,18.63,23.12
2021-12-23,18665020.48,13147628.01,cash,2496272.75,defensive,2082671.32,vehicle,938448.4,17.96,23.09
2021-12-27,18696563.21,13149062.15,cash,2502182.14,defensive,2104648.94,vehicle,940669.98,17.68,22.55
2021-12-28,18674757.43,13147628.01,cash,2491397.51,defensive,2099116.31,vehicle,936615.6,17.54,22.27
2021-12-29,18685702.67,13147628.01,cash,2490658.83,defensive,2111077.92,vehicle,936337.91,16.95,21.76
2021-12-30,18716068.31,13149062.15,cash,2508534.73,defensive,2115413.26,vehicle,943058.17,17.33,21.07
2021-12-31,18730678.1,13149062.15,cash,2525671.95,defensive,2106443.26,vehicle,949500.73,17.22,20.54
2022-01-03,18654102.97,13291048.37,cash,2480995.7,defensive,1949353.76,vehicle,932705.15,16.6,19.83
2022-01-04,18654977.84,13292498.16,cash,2499271.91,defensive,1923631.86,vehicle,939575.9,16.91,19.32
2022-01-05,18630934.55,13292498.16,cash,2491755.08,defensive,1909931.28,vehicle,936750.03,19.73,19.21
2022-01-06,18566867.37,13292498.16,cash,2461245.6,defensive,1887843.31,vehicle,925280.3,19.61,19.2
2022-01-07,18572633.18,13292498.16,cash,2472447.15,defensive,1878196.47,vehicle,929491.41,18.76,19.06
2022-01-10,18600818.27,13291048.37,cash,2479963.97,defensive,1897488.64,vehicle,932317.28,19.4,19.09
2022-01-11,18655634.98,13289598.58,cash,2509883.9,defensive,1912587.13,vehicle,943565.38,18.41,19.0
2022-01-12,18660759.05,13291048.37,cash,2516516.4,defensive,1907135.48,vehicle,946058.8,17.62,18.78
2022-01-13,18620809.34,13292498.16,cash,2507967.85,defensive,1877498.27,vehicle,942845.06,20.31,18.83
2022-01-14,18607656.62,13292498.16,cash,2500745.8,defensive,1874282.66,vehicle,940130.0,19.19,18.76
2022-01-18,18572795.52,13289598.58,cash,2496618.91,defensive,1847999.5,vehicle,938578.54,22.79,18.83
2022-01-19,18622698.56,13292498.16,cash,2536266.5,defensive,1840450.26,vehicle,953483.65,23.85,18.87
2022-01-20,18601956.93,13292498.16,cash,2529928.78,defensive,1828428.95,vehicle,951101.04,25.59,19.1
2022-01-21,18570696.41,13291048.37,cash,2521675.0,defensive,1809974.91,vehicle,947998.12,28.85,19.61
2022-01-24,18585197.82,13292498.16,cash,2535529.55,defensive,1803963.51,vehicle,953206.6,29.9,20.21
2022-01-25,18576068.72,13289598.58,cash,2543635.94,defensive,1786580.1,defensive,956254.11,31.16,20.89
2022-01-26,18492055.24,13291048.37,cash,2502514.46,defensive,1757697.5,defensive,940794.91,31.96,21.61
2022-01-27,18426420.96,13292498.16,cash,2470236.31,defensive,1735026.21,defensive,928660.27,30.49,22.28
2022-01-28,18408205.37,13289598.58,cash,2462866.87,defensive,1729850.12,defensive,925889.8,27.66,22.8
2022-01-31,18441430.64,13292498.16,cash,2477458.36,defensive,1740098.78,defensive,931375.32,24.83,23.18
2022-02-01,18444269.32,13141541.89,cash,2453087.82,defensive,1927426.14,defensive,922213.47,21.96,23.45
2022-02-02,18464930.43,13142975.38,cash,2461982.69,defensive,1934414.97,defensive,925557.4,22.09,23.71
2022-02-03,18457365.47,13142975.38,cash,2458483.07,defensive,1931665.27,defensive,924241.75,24.35,23.94
2022-02-04,18462693.88,13140108.41,cash,2462274.32,defensive,1934644.11,defensive,925667.04,23.22,24.12
2022-02-07,18502094.76,13140108.41,cash,2480501.51,defensive,1948965.47,defensive,932519.36,22.86,24.32
2022-02-08,18519919.0,13141541.89,cash,2488084.02,defensive,1954923.16,defensive,935369.93,21.44,24.43
2022-02-09,18536767.53,13140108.41,cash,2496541.44,defensive,1961568.27,defensive,938549.41,19.96,24.5
2022-02-10,18516279.07,13140108.41,cash,2487063.3,defensive,1954121.16,defensive,934986.2,23.91,24.82
2022-02-11,18618721.35,13140108.41,cash,2534453.99,defensive,1991356.7,defensive,952802.25,27.36,25.17
2022-02-14,18646585.25,13138658.06,cash,2548015.01,defensive,2002011.8,defensive,957900.38,28.33,25.63
2022-02-15,18597144.72,13141541.89,cash,2523809.31,defensive,1982993.03,defensive,948800.49,25.7,25.77
2022-02-16,18653251.57,13141541.89,cash,2549764.82,defensive,2003386.65,defensive,958558.2,24.29,25.8
2022-02-17,18727152.56,13140108.41,cash,2584615.21,defensive,2030769.09,defensive,971659.85,28.11,25.92
2022-02-18,18724488.35,13141541.89,cash,2582719.58,defensive,2029279.67,defensive,970947.21,27.75,25.87
2022-02-22,18736151.01,13141541.89,cash,2588114.83,defensive,2033518.79,defensive,972975.5,28.81,25.81
2022-02-23,18759934.09,13140108.41,cash,2599780.23,defensive,2042684.46,defensive,977360.99,31.02,25.8
2022-02-24,18723685.28,13140108.41,cash,2583011.21,defensive,2029508.81,defensive,971056.85,30.32,25.72
2022-02-25,18705088.07,13140108.41,cash,2574407.98,defensive,2022749.13,defensive,967822.55,27.59,25.58
2022-02-28,18762770.95,13140108.41,cash,2601092.58,defensive,2043715.6,defensive,977854.35,30.15,25.7
2022-03-01,18868051.68,13443486.82,cash,2509450.87,defensive,1971711.4,defensive,943402.58,33.32,26.13
2022-03-02,18811601.8,13443486.82,cash,2483336.67,defensive,1951193.1,defensive,933585.21,30.74,26.57
2022-03-03,18845026.43,13444953.05,cash,2498120.9,defensive,1962809.28,defensive,939143.2,30.48,26.99
2022-03-04,18931045.3,13444953.05,cash,2537913.98,defensive,1994075.27,defensive,954103.0,31.98,27.37
2022-03-07,19012584.01,13444953.05,cash,2575634.5,defensive,2023712.82,defensive,968283.65,36.45,28.03
2022-03-08,19164909.09,13444953.05,cash,2646101.4,defensive,2079079.67,defensive,994774.96,35.13,28.64
2022-03-09,18994962.09,13444953.05,cash,2567482.44,defensive,2017307.63,defensive,965218.96,32.45,29.19
2022-03-10,19012285.34,13444953.05,cash,2575496.33,defensive,2023604.26,defensive,968231.7,30.23,29.71
2022-03-11,18971692.47,13443486.82,cash,2557396.0,defensive,2009382.57,defensive,961427.07,30.75,30.05
2022-03-14,18889827.92,13444953.05,cash,2518846.46,defensive,1979093.65,defensive,946934.76,31.77,30.27
2022-03-15,18785046.74,13442020.6,cash,2471730.35,defensive,1942073.85,defensive,929221.94,29.83,30.34
2022-03-16,18821430.97,13444953.05,cash,2487205.44,defensive,1954232.84,defensive,935039.64,26.67,30.39
2022-03-17,18847714.52,13444953.05,cash,2499364.43,defensive,1963786.34,defensive,939610.69,25.67,30.46
2022-03-18,18798758.71,13443486.82,cash,2477395.34,defensive,1946524.91,defensive,931351.63,23.87,30.25
2022-03-21,18839677.4,13443486.82,cash,2496324.69,defensive,1961397.97,defensive,938467.93,23.53,30.04
2022-03-22,18800550.77,13443486.82,cash,2478224.36,defensive,1947176.28,defensive,931663.29,22.94,29.74
2022-03-23,18876676.25,13446436.53,cash,2512076.11,defensive,1973774.09,defensive,944389.52,23.57,29.37
2022-03-24,18916101.56,13446436.53,cash,2530314.6,defensive,1988104.33,defensive,951246.09,21.67,28.94
